Data da Homologação;Número de Homologação;Nome do Solicitante;CNPJ do Solicitante;Certificado de Conformidade Técnica;Data do Certificado de Conformidade Técnica;Data de Validade do Certificado;Código de Situação do Certificado;Situação do Certificado;Código de Situação do Requerimento;Situação do Requerimento;Nome do Fabricante;Modelo;Nome Comercial;Categoria do Produto;Tipo do Produto;IC_ANTENA;IC_ATIVO;País do Fabricante;CodUIT;CodISO
2025-03-05;5332512660.0;DC Importação e Exportação de Eletrônicos Ltda;12053056000193;NCC 27106/25;27/01/2025;27/01/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Bestunion Electronic Technology Co.,Ltd;PB2040;DC-PB940;1;Acessório p/ Telefone Móvel Celular do tipo Bateria Auxiliar;N;S;China;CHN;CHN
2025-03-05;5332512660.0;DC Importação e Exportação de Eletrônicos Ltda;12053056000193;NCC 27106/25;27/01/2025;27/01/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Bestunion Electronic Technology Co.,Ltd;PB2040;DC-PB942;1;Acessório p/ Telefone Móvel Celular do tipo Bateria Auxiliar;N;S;China;CHN;CHN
2025-03-08;5672517264.0;Haiz Comércio de Variedades Importação e Exportação Ltda.;40298389000118;MODERNA-5478/25;08/03/2025;08/03/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Dijiean Technology Co., Ltd.;HZ-1016F;;3;Equipamento de Rede de Dados;N;S;China;CHN;CHN
2025-03-05;5692517264.0;Haiz Comércio de Variedades Importação e Exportação Ltda.;40298389000118;MODERNA-5480/25;28/02/2025;28/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Dijiean Technology Co., Ltd.;HZ-1024F;;3;Equipamento de Rede de Dados;N;S;China;CHN;CHN
2025-03-05;6992517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27241/25;20/02/2025;20/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;VHLP1-15;VHLP1-15-XXXX;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;7072517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27244/25;20/02/2025;20/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;SHP3-11W;;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;7142517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27207/25;18/02/2025;18/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;SHP1-38;;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;7172517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27212/25;18/02/2025;18/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;VHLPX2-11W;;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;102632401993.0;APPLE COMPUTER BRASIL LTDA;623904000173;Versys 4752;19/02/2025;19/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Apple Inc.;NA248H;;1;Bateria de Lítio utilizada em Telefone Celular;N;S;Estados Unidos da América;USA;USA
2025-03-10;14581402703.0;Rosenberger Domex Telecomunicações Ltda.;54821137000136;CPQD 4214;21/01/2015;21/01/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Rosenberger Domex Telecomunicações Ltda.;MTP-PC MM;MPO-PC-MM;3;Conector de Fibra Óptica;N;S;Brasil;BRA;BRA
2025-03-05;5822515460.0;E3TECH ENGENHARIA E REPRESENTACOES LTDA;25081009000103;CPQD 12139;22/01/2025;22/05/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Inventus Power, Inc.;CT4X-BTEC;;1;Bateria de Lítio utilizada em Telefone Celular;N;S;Estados Unidos da América;USA;USA
2025-03-07;26691107283.0;B&G Importadora e Exportadora Ltda.;9310502000193;UL-BR 25.0123;11/02/2025;15/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Citizen Systems Japan Co., Ltd.;JR10-M01;;2;Sistemas de Identificação por Radiofrequências;N;S;Japão;J;JPN
2025-03-10;9162507987.0;DIGNITUS IMPORTACAO E COMERCIO LTDA;18460086000109;QC-0811-23.02;03/02/2025;03/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Miha Bodytec GmbH.;miha bodytec II medical;;2;Sistemas de Identificação por Radiofrequências;N;S;Alemanha;D;DEU
2025-03-07;9972517581.0;Roadstar Brasil Comércio de Eletronicos Ltda;702557000174;CCPE20240071;06/03/2025;06/03/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Huizhou BoXin Liye Technology Co., Ltd;RS-1020 BR;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-07;9972517581.0;Roadstar Brasil Comércio de Eletronicos Ltda;702557000174;CCPE20240071;06/03/2025;06/03/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Huizhou BoXin Liye Technology Co., Ltd;RS-920 BR;;1;Estação Terminal de Acesso;N;S;China;CHN;CHN
2025-03-07;9972517581.0;Roadstar Brasil Comércio de Eletronicos Ltda;702557000174;CCPE20240071;06/03/2025;06/03/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Huizhou BoXin Liye Technology Co., Ltd;RS-920 BR;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-07;9972517581.0;Roadstar Brasil Comércio de Eletronicos Ltda;702557000174;CCPE20240071;06/03/2025;06/03/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Huizhou BoXin Liye Technology Co., Ltd;RS-720 BR;;1;Estação Terminal de Acesso;N;S;China;CHN;CHN
2025-03-07;9972517581.0;Roadstar Brasil Comércio de Eletronicos Ltda;702557000174;CCPE20240071;06/03/2025;06/03/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Huizhou BoXin Liye Technology Co., Ltd;RS-720 BR;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-08;105492415460.0;HONEYWELL INDUSTRIA DE TECNOLOGIA LTDA.;954716000209;ELD00821/25;20/01/2025;19/07/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Inventus Power, Inc.;CT37-BTEC;;1;Bateria de Lítio utilizada em Telefone Celular;N;S;Estados Unidos da América;USA;USA
2025-03-05;9852515461.0;E3TECH ENGENHARIA E REPRESENTACOES LTDA;25081009000103;CPQD 12461;11/02/2025;11/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Xuancheng Luxshare Precision Industry Co.,Ltd;USB012;USB CHARGER;1;Carregador para Telefone Celular;N;S;China;CHN;CHN
2025-03-05;10912517585.0;Hunter Douglas do Brasil Ltda.;48775191000190;BRA25/00165;14/02/2025;14/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Guangzhou Keco Mechanical & Electrical Co., Ltd.;HD60G-PV;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-05;10772514671.0;Afixcode Soluções Tecnológicas Ltda.;44374343000191;MT-7116/2025;24/02/2025;24/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;HorizonPerspective, S.A.;ULC21-915MHz;Asset Tag;2;Sistemas de Identificação por Radiofrequências;N;S;Portugal;POR;PRT
2025-03-05;10702507558.0;MOTOROLA SOLUTIONS LTDA;10652730000120;ELD00866/25;03/03/2025;03/03/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Elatec GmbH;TWN4 MultiTech 2;RF-220;2;Sistemas de Identificação por Radiofrequências;N;S;Alemanha;D;DEU
2025-03-07;10812514808.0;Logitech do Brasil Com de Acessórios de Info Ltda.;8573862000115;MT-7117/2025;28/02/2025;28/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Logitech Europe S.A.;YR0108;;2;Transceptor de Radiação Restrita;N;S;Suíça;SUI;CHE
2025-03-10;10822511407.0;BRH REPRESENTAÇÃO COMERCIAL LTDA.;7479382000127;CPQD 12332;24/02/2025;24/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Sonoff Technologies Co., Ltd;MINI-D;Wi-Fi Smart Switch.;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-10;10822511407.0;BRH REPRESENTAÇÃO COMERCIAL LTDA.;7479382000127;CPQD 12332;24/02/2025;24/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Sonoff Technologies Co., Ltd;MINI-D-MS;Wi-Fi Smart Switch.;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-05;89142412261.0;GRUPO MULTI S.A;59717553000617;TÜV 24.0765;06/02/2025;06/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;SZ DJI Osmo Technology Co., Ltd.;DMMR01;DJI Mic Mini;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-10;90772402952.0;TP-LINK SISTEMAS DO BRASIL LTDA;12667763000170;NCC 27201/25;14/02/2025;14/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Mercusys Technologies Co., Ltd.;ME10;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-06;90842402952.0;TP-LINK SISTEMAS DO BRASIL LTDA;12667763000170;UL-BR 25.0219;05/03/2025;05/03/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Mercusys Technologies Co., Ltd.;MA20N;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-08;92372402952.0;TP-LINK SISTEMAS DO BRASIL LTDA;12667763000170;NCC 27202/25;14/02/2025;14/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Mercusys Technologies Co., Ltd.;MA14N;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-10;91902414594.0;MUNDIAL IMPORTACAO E EXPORTACAO LTDA;10633099000112;MODERNA-4618/24;21/01/2025;21/01/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;ZHEJIANG JORTAN ELECTRONICS TECHNOLOGY CO.LTD;MD-12883;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-07;131742204902.0;E3TECH ENGENHARIA E REPRESENTACOES LTDA;25081009000103;MT-7089/2025;03/02/2025;08/08/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Hyundai Mobis Co., Ltd;RKE-4F45;;2;Dispositivo de Operação Periódica;N;S;Coréia;KOR;KOR
2025-03-10;92382402952.0;TP-LINK SISTEMAS DO BRASIL LTDA;12667763000170;NCC 27204/25;16/01/2025;16/01/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Mercusys Technologies Co., Ltd.;MA30E;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-07;14141900160.0;Intelbras S.a. Industria de Telecomunicacao Eletronica Brasileira;82901000000127;OCP 06022;22/01/2022;07/03/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Intelbras S.a. Industria de Telecomunicacao Eletronica Brasileira;IMPACT LAN UTP CAT5e 4P;IL5CMYY;1;Cabo para Transmissão de Dados;N;S;Brasil;BRA;BRA
2025-03-06;93662405894.0;ERICSSON TELECOMUNICAÇÕES S.A.;33067745003908;NCC 26678/24;07/10/2024;07/10/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Ericsson AB;MINI-LINK 6321 15;;3;Transceptor Digital;N;S;Suécia;S;SWE
2025-03-07;108402417093.0;JG IMPORTADORA LTDA;54869919000145;BRC-24.4600.05;10/12/2024;10/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan Aika Electronic Technology Co.,Limited;Break M29;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-07;42517455.0;E3TECH ENGENHARIA E REPRESENTACOES LTDA;25081009000103;ICC 06.070/2024;06/03/2025;06/03/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Carly Solutions GmbH & Co. KG;CUA-V200-CE8BD91-K78-J1;;2;Transceptor de Radiação Restrita;N;S;Alemanha;D;DEU
2025-03-07;42517455.0;E3TECH ENGENHARIA E REPRESENTACOES LTDA;25081009000103;ICC 06.070/2024;06/03/2025;06/03/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Carly Solutions GmbH & Co. KG;CUA-V200-CE8BD91-K78-J0;;2;Transceptor de Radiação Restrita;N;S;Alemanha;D;DEU
2025-03-07;42517455.0;E3TECH ENGENHARIA E REPRESENTACOES LTDA;25081009000103;ICC 06.070/2024;06/03/2025;06/03/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Carly Solutions GmbH & Co. KG;CUA-V200-CE00000-K78-J0;;2;Transceptor de Radiação Restrita;N;S;Alemanha;D;DEU
2025-03-05;162517449.0;ITC - INTELIGENT TELECOM CERTIFICATION LTDA;23786165000136;NCC 26992/24;26/12/2024;26/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;DH AUTOWARE CO.,Ltd;6608107875;;1;Carregador para Telefone Celular;N;S;Coréia;KOR;KOR
2025-03-08;2822517456.0;JAMSTECH ASSESSORIA E SOLUCOES LTDA;55483324000110;PCN20240012000;20/01/2025;20/01/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;ZhaoQing HeJia Electronics Co., Ltd.;C6;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-08;2822517456.0;JAMSTECH ASSESSORIA E SOLUCOES LTDA;55483324000110;PCN20240012000;20/01/2025;20/01/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;ZhaoQing HeJia Electronics Co., Ltd.;C6W;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-06;33742308591.0;TELTONIKA DO BRASIL DISTRIBUIDORA DE EQUIPAMENTOS ELETRÔNICOS E DE TELECOMUNICAÇÕES LTDA;35752182000131;ICC 01.099/2025;18/02/2025;18/02/2027 00:00:00;2;Preenchimento Concluído;14;Em Análise - RE;TELTONIKA NETWORKS UAB;RUTX10;;2;Transceptor de Radiação Restrita;N;S;Lituânia;LTU;LTU
2025-03-10;12322501056.0;E3TECH ENGENHARIA E REPRESENTACOES LTDA;25081009000103;TÜV 24.1260;07/03/2025;07/03/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;u-blox AG;ANNA-B112;;2;Transceptor de Radiação Restrita;N;S;Suíça;SUI;CHE
2025-03-05;95912406146.0;SAMSUNG ELETRONICA DA AMAZONIA LTDA;280273000218;CPQD 12260;30/10/2024;30/10/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;SAMSUNG SDI Co., Ltd.;EB-BS936ABY;;1;Bateria de Lítio utilizada em Telefone Celular;N;S;Coréia;KOR;KOR
2025-03-06;47871912327.0;Carrier Refrigeração Brasil Ltda;3646086000112;BRC-23.1973.01;23/06/2023;13/06/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Utec,Inc.;MICROLINK5B;Micro-Link 5 Controller;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-03-06;115192004270.0;AIDC TECNOLOGIA LTDA;7500596000138;MODERNA-4775/24;28/02/2025;02/09/2026 00:00:00;2;Preenchimento Concluído;14;Em Análise - RE;Bluebird Inc.;DR901;;2;Sistemas de Identificação por Radiofrequências;N;S;Coréia;KOR;KOR
2025-03-08;12622505567.0;Auto Suture do Brasil Ltda;1645409000128;NCC 27172/25;13/02/2025;13/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Medtronic Inc;WR9220;;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-03-08;12622505567.0;Auto Suture do Brasil Ltda;1645409000128;NCC 27172/25;13/02/2025;13/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Medtronic Inc;WR9220a;;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-03-10;139322312441.0;3WLINK PROVEDOR DE INTERNET EIRELI;11110278000138;PCN20220113700;27/07/2023;27/07/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Yantai Yatai Photoelectronicity Equipment Co., LTD;E8010BRNET;;1;ONT - Terminação de Rede Ótica;N;S;China;CHN;CHN
2025-03-07;11272504380.0;CABLETECH CABOS LTDA;797490000360;CPQD 8314;24/02/2025;24/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;CABLETECH CABOS LTDA;CFOA-SM-DD-288F-TS-NR;Cabo Óptico CFOA-SM-DD-288F-TS-NR;3;Cabo de Fibras Ópticas;N;S;Brasil;BRA;BRA
2025-03-07;11272504380.0;CABLETECH CABOS LTDA;797490000360;CPQD 8314;24/02/2025;24/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;CABLETECH CABOS LTDA;CFOA-SM-DD-288F-TS-RC;Cabo Óptico CFOA-SM-DD-288F-TS-RC;3;Cabo de Fibras Ópticas;N;S;Brasil;BRA;BRA
2025-03-07;11312504380.0;CABLETECH CABOS LTDA;797490000360;CPQD 8315;24/02/2025;24/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;CABLETECH CABOS LTDA;CFOA-BLI A/B-DD-288F-TS-NR;Cabo Óptico CFOA-BLI A/B-DD-288F-TS-NR;3;Cabo de Fibras Ópticas;N;S;Brasil;BRA;BRA
2025-03-07;11312504380.0;CABLETECH CABOS LTDA;797490000360;CPQD 8315;24/02/2025;24/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;CABLETECH CABOS LTDA;CFOA-BLI A/B-DD-288F-TS-RC;Cabo Óptico CFOA-BLI  A/B-DD-288F-TS-RC;3;Cabo de Fibras Ópticas;N;S;Brasil;BRA;BRA
2025-03-05;7222517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27215/25;18/02/2025;18/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;VHLPX2-38;;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;7222517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27215/25;18/02/2025;18/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;VHLPX3-38;;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;7242517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27231/25;18/02/2025;18/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;SHPX6-6W;SHPX6-6W-XXXX;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;7242517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27231/25;18/02/2025;18/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;SHPX4-6W;SHPX4-6W-XXXX;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;7272517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27242/25;20/02/2025;20/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;SHPX3-15;SHPX3-15-XXXX;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;7272517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27242/25;20/02/2025;20/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;SHPX4-15;SHPX4-15-XXXX;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;7182517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27214/25;18/02/2025;18/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;VHLPX2-13;;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;7182517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27214/25;18/02/2025;18/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;VHLPX2.5-13;;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;7182517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27214/25;18/02/2025;18/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;VHLPX3-13;;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;7182517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27214/25;18/02/2025;18/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;VHLPX4-13;;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;7182517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27214/25;18/02/2025;18/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;VHLPX6-13;;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-10;123952114050.0;Sperk Comercio de Acessorios Para Celular Eireli;20617253000116;MODERNA-1192/23;29/05/2023;15/09/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan Jing Shun Yuan Electronic Technology Co. Ltd;HS-182;CRV-182;1;Carregador para Telefone Celular;N;S;China;CHN;CHN
2025-03-10;123952114050.0;Sperk Comercio de Acessorios Para Celular Eireli;20617253000116;MODERNA-1192/23;29/05/2023;15/09/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan Jing Shun Yuan Electronic Technology Co. Ltd;HS-182;CRV-182 V;1;Carregador para Telefone Celular;N;S;China;CHN;CHN
2025-03-10;123952114050.0;Sperk Comercio de Acessorios Para Celular Eireli;20617253000116;MODERNA-1192/23;29/05/2023;15/09/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan Jing Shun Yuan Electronic Technology Co. Ltd;HS-182;CRV-182 C;1;Carregador para Telefone Celular;N;S;China;CHN;CHN
2025-03-10;123952114050.0;Sperk Comercio de Acessorios Para Celular Eireli;20617253000116;MODERNA-1192/23;29/05/2023;15/09/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan Jing Shun Yuan Electronic Technology Co. Ltd;HS-182;CRV-182 i;1;Carregador para Telefone Celular;N;S;China;CHN;CHN
2025-03-08;12622505567.0;Auto Suture do Brasil Ltda;1645409000128;NCC 27172/25;13/02/2025;13/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Medtronic Inc;WR9220;;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-03-08;12622505567.0;Auto Suture do Brasil Ltda;1645409000128;NCC 27172/25;13/02/2025;13/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Medtronic Inc;WR9220a;;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-03-08;12642517614.0;Sgridd Tecnologia Ltda;22175259000106;Versys 4853;21/02/2025;21/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Sgridd Tecnologia Ltda;SEFIELD;;2;Transceptor de Radiação Restrita;N;S;Brasil;BRA;BRA
2025-03-07;12722517609.0;AROTEC S.A INDUSTRIA E COMERCIO;43547702000100;QC-10007-24;19/02/2025;19/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Evident Scientific Inc;39DL Plus;;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-03-08;12732515604.0;Paula Tonon Bittencourt;16915974000135;CCPE20240070;07/03/2025;07/03/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Ulanzi Technology Co., Ltd;J12;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-08;13472517605.0;HAYAMAX DISTRIBUIDORA DE PRODUTOS ELETRONICOS LTDA;1725627000768;MODERNA-4535/24;08/03/2025;08/03/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Bestsell Technology Co., Ltd;GM-809;Mouse Gamer Wireless Fortrek Rogue;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-08;13512516598.0;V2 TECNOLOGIA LTDA;3280671000575;NCC 27245/25;20/02/2025;20/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;V2 TECNOLOGIA LTDA;MTG L1;MTG L1;2;Transceptor de Radiação Restrita;N;S;Brasil;BRA;BRA
2025-03-08;13512516598.0;V2 TECNOLOGIA LTDA;3280671000575;NCC 27245/25;20/02/2025;20/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;V2 TECNOLOGIA LTDA;MTG L1;MTA L1;2;Transceptor de Radiação Restrita;N;S;Brasil;BRA;BRA
2025-03-08;13512516598.0;V2 TECNOLOGIA LTDA;3280671000575;NCC 27245/25;20/02/2025;20/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;V2 TECNOLOGIA LTDA;MTG L1;MTP L1;2;Transceptor de Radiação Restrita;N;S;Brasil;BRA;BRA
2025-03-05;4132516934.0;JAMSTECH ASSESSORIA E SOLUCOES LTDA;55483324000110;CPQD 12440;06/02/2025;06/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Anker Innovations Limited;T8W11C;Anker Innovations Limited;2;Transceptor de Radiação Restrita;N;S;HongKong;HKG;HKG
2025-03-08;6502516934.0;JAMSTECH ASSESSORIA E SOLUCOES LTDA;55483324000110;PCN20250004400;07/03/2025;07/03/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Anker Innovations Limited;A3957;;2;Transceptor de Radiação Restrita;N;S;HongKong;HKG;HKG
2025-03-05;7182517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27214/25;18/02/2025;18/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;VHLPX1-13;;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;7222517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27215/25;18/02/2025;18/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;VHLPX1-38;;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;7242517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27231/25;18/02/2025;18/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;SHPX3-6W;SHPX3-6W-XXXX;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;7252517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27233/25;19/02/2025;19/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;SHPX3-11W;;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
